date,BTC Close,BTC Volume,difficulty,hashrate,transactions,SP500 Close,SP500 Volume,VIX Close
2024-03-09,68498.8828125,21609650379,79351228131137.0,6.565713407147758e+20,359029,5121.773274739583,4104723333.3333335,14.899999936421713
2024-03-10,69019.7890625,35683977532,79351228131137.0,5.6975962213911816e+20,368196,5119.856608072917,4000576666.6666665,15.06000010172526
2024-03-11,72123.90625,65716656765,79351228131137.0,6.557883375054965e+20,394098,5117.93994140625,3896430000.0,15.220000267028809
2024-03-12,71481.2890625,62554434520,79351228131137.0,5.846693265895044e+20,341867,5175.27001953125,4080510000.0,13.84000015258789
2024-03-13,73083.5,48212536929,79446992403016.69,6.007031715550475e+20,390118,5165.31005859375,4282890000.0,13.75
2024-03-14,71396.59375,59594605698,83947913181362.0,6.134499974390265e+20,329706,5150.47998046875,4687970000.0,14.399999618530273
2024-03-15,69403.7734375,78320453976,83947913181362.0,5.5217326872827416e+20,307904,5117.08984375,7753670000.0,14.40999984741211
2024-03-16,65315.1171875,46842198371,83947913181362.0,5.5195571259326516e+20,355760,5127.866536458333,6514520000.0,14.383333206176758
2024-03-17,68390.625,44716864318,83947913181362.0,6.149876586133366e+20,366109,5138.643229166667,5275370000.0,14.356666564941406
2024-03-18,67548.59375,49261579492,83947913181362.0,6.294132116475289e+20,416270,5149.419921875,4036220000.0,14.329999923706055
2024-03-19,61912.7734375,74215844794,83947913181362.0,5.927664291455694e+20,463952,5178.509765625,4031760000.0,13.819999694824219
2024-03-20,67913.671875,66792634382,83947913181362.0,7.101544843685741e+20,361515,5224.6201171875,4064850000.0,13.039999961853027
2024-03-21,65491.390625,44480350565,83947913181362.0,5.3836552549932204e+20,327642,5241.52978515625,4207730000.0,12.920000076293945
2024-03-22,63778.76171875,41401116964,83947913181362.0,5.2100821395980675e+20,339533,5234.18017578125,3374700000.0,13.0600004196167
2024-03-23,64062.203125,24738964812,83947913181362.0,6.063994377529832e+20,326610,5228.85009765625,3360253333.3333335,13.103333473205566
2024-03-24,67234.171875,27206630673,83947913181362.0,7.360984897148769e+20,331527,5223.52001953125,3345806666.6666665,13.146666526794434
2024-03-25,69958.8125,42700139523,83947913181362.0,5.876497458602698e+20,317064,5218.18994140625,3331360000.0,13.1899995803833
2024-03-26,69987.8359375,36010437368,83947913181362.0,5.5674328495100055e+20,317742,5203.580078125,3871790000.0,13.239999771118164
2024-03-27,69455.34375,40827113309,83947913181362.0,5.873438215957286e+20,355902,5248.490234375,3850500000.0,12.779999732971191
2024-03-28,70744.953125,34374900617,83226761417965.25,6.128416796503014e+20,428670,5254.35009765625,3998270000.0,13.010000228881836
2024-03-29,69892.828125,25230851763,83126997340025.0,5.827640953248145e+20,449421,5251.705078125,3830185000.0,13.170000076293945
2024-03-30,69645.3046875,17130241883,83126997340025.0,6.627980100658463e+20,490072,5249.06005859375,3662100000.0,13.329999923706055
2024-03-31,71333.6484375,20050941373,83126997340025.0,5.773955705419295e+20,319675,5246.4150390625,3494015000.0,13.489999771118164
2024-04-01,69702.1484375,34873527352,83126997340025.0,5.998088072416406e+20,326410,5243.77001953125,3325930000.0,13.649999618530273
2024-04-02,65446.97265625,50705240709,83126997340025.0,6.272695923773572e+20,357709,5205.81005859375,3886590000.0,14.609999656677246
2024-04-03,65980.8125,34488018367,83126997340025.0,6.031758206376494e+20,372978,5211.490234375,3703250000.0,14.329999923706055
2024-04-04,68508.84375,34439527442,83126997340025.0,5.698405898098731e+20,320607,5147.2099609375,4075680000.0,16.350000381469727
2024-04-05,67837.640625,33748230056,83126997340025.0,5.998777777452774e+20,348637,5204.33984375,3386780000.0,16.030000686645508
2024-04-06,68896.109375,19967785809,83126997340025.0,6.330513045225657e+20,433591,5203.68994140625,3350580000.0,15.75000031789144
2024-04-07,69362.5546875,21204930369,83126997340025.0,6.754514762233547e+20,526130,5203.0400390625,3314380000.0,15.46999994913737
2024-04-08,71631.359375,37261432669,83126997340025.0,6.78168411743456e+20,455617,5202.39013671875,3278180000.0,15.1899995803833
2024-04-09,69139.015625,36426900409,83126997340025.0,6.220815618908899e+20,453811,5209.91015625,3400680000.0,14.979999542236328
2024-04-10,70587.8828125,38318601774,84406707267530.2,6.376066226308202e+20,531054,5160.64013671875,3845930000.0,15.800000190734863
2024-04-11,70060.609375,30153382941,86388558925171.0,6.154764053346666e+20,476241,5199.06005859375,3509380000.0,14.90999984741211
2024-04-12,67195.8671875,44129299406,86388558925171.0,5.2696875521807116e+20,448489,5123.41015625,3963220000.0,17.309999465942383
2024-04-13,63821.47265625,52869738185,86388558925171.0,6.731177127945904e+20,507173,5102.880045572917,3958883333.3333335,17.9499994913737
2024-04-14,65738.7265625,49084320047,86388558925171.0,6.929263723459833e+20,473328,5082.349934895833,3954546666.6666665,18.589999516805012
2024-04-15,63426.2109375,43595917654,86388558925171.0,6.443948372276921e+20,503358,5061.81982421875,3950210000.0,19.229999542236328
2024-04-16,63811.86328125,42847528078,86388558925171.0,6.44284809371539e+20,454669,5051.41015625,4006200000.0,18.399999618530273
2024-04-17,61276.69140625,41915247049,86388558925171.0,6.621839734824307e+20,385606,5022.2099609375,3596130000.0,18.209999084472656
2024-04-18,63512.75390625,36006307335,86388558925171.0,5.950625976525805e+20,418095,5011.1201171875,3619760000.0,18.0
2024-04-19,63843.5703125,49920425401,86388558925171.0,6.540964340101505e+20,393190,4967.22998046875,3878750000.0,18.709999084472656
2024-04-20,64994.44140625,23097485495,86388558925171.0,6.071086152825508e+20,631001,4981.686686197917,3859250000.0,18.119999567667644
2024-04-21,64926.64453125,20506644853,86388558925171.0,5.8583982894152555e+20,641668,4996.143391927083,3839750000.0,17.53000005086263
2024-04-22,66837.6796875,28282686673,86388558925171.0,5.981381782243133e+20,671771,5010.60009765625,3820250000.0,16.940000534057617
2024-04-23,66407.2734375,24310975583,86388558925171.0,7.516283128475809e+20,927010,5070.5498046875,3751400000.0,15.6899995803833
2024-04-24,64276.8984375,30276655120,87538270777146.86,6.274200185947019e+20,606713,5071.6298828125,3656740000.0,15.970000267028809
2024-04-25,64481.70703125,32155786816,88104191118793.0,6.831670231596993e+20,526242,5048.419921875,3958050000.0,15.369999885559082
2024-04-26,63755.3203125,24139372950,88104191118793.0,5.985997509731592e+20,442347,5099.9599609375,3604140000.0,15.029999732971191
2024-04-27,63419.140625,19530783039,88104191118793.0,6.330292617039947e+20,452967,5105.36328125,3551910000.0,14.90999984741211
2024-04-28,63113.23046875,17334827993,88104191118793.0,6.116463052550874e+20,487521,5110.7666015625,3499680000.0,14.789999961853027
2024-04-29,63841.12109375,26635912073,88104191118793.0,5.645128005153369e+20,403064,5116.169921875,3447450000.0,14.670000076293945
2024-04-30,60636.85546875,37840840057,88104191118793.0,6.253379440477397e+20,498085,5035.68994140625,4082470000.0,15.649999618530273
2024-05-01,58254.01171875,48439780271,88104191118793.0,5.934850803124242e+20,478881,5018.39013671875,4544170000.0,15.390000343322754
2024-05-02,59123.43359375,32711813559,88104191118793.0,5.933889186280564e+20,559839,5064.2001953125,4381660000.0,14.680000305175781
2024-05-03,62889.8359375,33172023048,88104191118793.0,5.962822488068905e+20,442742,5127.7900390625,3924990000.0,13.489999771118164
2024-05-04,63891.47265625,20620477992,88104191118793.0,6.209075810870214e+20,660263,5145.440104166667,3844410000.0,13.489999771118164
2024-05-05,64031.1328125,18296164805,88104191118793.0,5.992937678228294e+20,625998,5163.090169270833,3763830000.0,13.489999771118164
2024-05-06,63161.94921875,28697928697,88104191118793.0,6.198669151610502e+20,519817,5180.740234375,3683250000.0,13.489999771118164
2024-05-07,62334.81640625,25930730982,88104191118793.0,5.040295008905324e+20,372643,5187.7001953125,3987890000.0,13.229999542236328
2024-05-08,61187.94140625,26088172222,88104191118793.0,4.964160057915904e+20,450856,5187.669921875,3842100000.0,13.0
2024-05-09,63049.9609375,25453338161,83974327844165.5,6.297982163408712e+20,517193,5214.080078125,3727370000.0,12.6899995803833
2024-05-10,60792.77734375,27804954694,83148355189240.0,6.287337539871563e+20,713791,5222.68017578125,3617900000.0,12.550000190734863
2024-05-11,60793.7109375,13842272968,83148355189240.0,6.227470277951107e+20,719306,5222.260091145833,3830503333.3333335,12.90000025431315
2024-05-12,61448.39453125,13800459405,83148355189240.0,6.020150778488686e+20,557164,5221.840006510417,4043106666.6666665,13.25000031789144
2024-05-13,62901.44921875,27889181179,83148355189240.0,5.745854961362807e+20,554780,5221.419921875,4255710000.0,13.600000381469727
2024-05-14,61552.7890625,28186271527,83148355189240.0,5.8269460393883206e+20,422043,5246.68017578125,4763580000.0,13.420000076293945
2024-05-15,66267.4921875,39815167074,83148355189240.0,5.7332196178642e+20,493012,5308.14990234375,4360810000.0,12.449999809265137
2024-05-16,65231.58203125,31573077994,83148355189240.0,5.763597451083107e+20,476659,5297.10009765625,3817470000.0,12.420000076293945
2024-05-17,67051.875,28031279310,83148355189240.0,6.476973893521027e+20,573492,5303.27001953125,3578120000.0,11.989999771118164
2024-05-18,66940.8046875,16712277406,83148355189240.0,5.5309421504049434e+20,401264,5304.889973958333,3525446666.6666665,12.043333053588867
2024-05-19,66278.3671875,19249094538,83148355189240.0,5.994560665361554e+20,644119,5306.509928385417,3472773333.3333335,12.09666633605957
2024-05-20,71448.1953125,43850655717,83148355189240.0,6.536340858406762e+20,626995,5308.1298828125,3420100000.0,12.149999618530273
2024-05-21,70136.53125,46932005990,83148355189240.0,5.891257850470671e+20,545041,5321.41015625,3662240000.0,11.859999656677246
2024-05-22,69122.3359375,32802561717,83182608150339.75,6.123379012138794e+20,583279,5307.009765625,3847130000.0,12.289999961853027
2024-05-23,67929.5625,41895680979,84381461788831.0,6.69005195019866e+20,744761,5267.83984375,3869520000.0,12.770000457763672
2024-05-24,68526.1015625,29197308153,84381461788831.0,7.374369391660262e+20,736439,5304.72021484375,3005510000.0,11.930000305175781
2024-05-25,69265.9453125,15473071741,84381461788831.0,6.669194785211402e+20,835040,5305.0501708984375,3192017500.0,12.177500247955322
2024-05-26,68518.09375,15628433737,84381461788831.0,6.6162794845941e+20,852655,5305.380126953125,3378525000.0,12.425000190734863
2024-05-27,69394.5546875,25870990717,84381461788831.0,5.862102244971445e+20,551610,5305.7100830078125,3565032500.0,12.672500133514404
2024-05-28,68296.21875,32722265965,84381461788831.0,5.610966301216751e+20,596790,5306.0400390625,3751540000.0,12.920000076293945
2024-05-29,67578.09375,26707072906,84381461788831.0,5.586892269998555e+20,725428,5266.9501953125,3552750000.0,14.279999732971191
2024-05-30,68364.9921875,29509712534,84381461788831.0,5.952562972338751e+20,510417,5235.47998046875,3818750000.0,14.470000267028809
2024-05-31,67491.4140625,27387283769,84381461788831.0,5.516980240330305e+20,701471,5277.509765625,5437160000.0,12.920000076293945
2024-06-01,67706.9375,11641495604,84381461788831.0,6.108808549331424e+20,740030,5279.47314453125,4973746666.666667,12.983333269755045
2024-06-02,67751.6015625,17110588415,84381461788831.0,5.692215631359631e+20,729202,5281.4365234375,4510333333.333333,13.046666463216146
2024-06-03,68804.78125,32401285324,84381461788831.0,6.511794521889714e+20,769224,5283.39990234375,4046920000.0,13.109999656677246
2024-06-04,70567.765625,33149696545,84381461788831.0,6.056798876417618e+20,627980,5291.33984375,3707900000.0,13.15999984741211
2024-06-05,71082.8203125,32810771409,84381461788831.0,5.4129803205422776e+20,562049,5354.02978515625,3591460000.0,12.630000114440918
2024-06-06,70757.1640625,25223152007,83774564872303.98,5.1205825719699295e+20,613472,5352.9599609375,3609990000.0,12.579999923706055
2024-06-07,69342.5859375,36188381096,83716654861185.0,6.069998604305286e+20,263982,5346.990234375,3692760000.0,12.220000267028809
2024-06-08,69305.7734375,14262185861,83716654861185.0,6.599993637517558e+20,509927,5351.590169270833,3669266666.6666665,12.393333435058594
2024-06-09,69647.9921875,13534028500,83716654861185.0,6.19749384256634e+20,767920,5356.190104166667,3645773333.3333335,12.566666603088379
2024-06-10,69512.28125,20597699541,83716654861185.0,6.542177506364367e+20,658037,5360.7900390625,3622280000.0,12.739999771118164
2024-06-11,67332.03125,37116136345,83716654861185.0,5.556141139578886e+20,463737,5375.31982421875,3568030000.0,12.850000381469727
2024-06-12,68241.1875,34497940694,83716654861185.0,5.71583476563692e+20,690560,5421.02978515625,3962840000.0,12.039999961853027
2024-06-13,66756.3984375,28955204146,83716654861185.0,5.835372664579217e+20,731254,5433.740234375,3530380000.0,11.9399995803833
2024-06-14,66011.09375,27403884779,83716654861185.0,5.715531349040737e+20,604349,5431.60009765625,3438650000.0,12.65999984741211
2024-06-15,66191.0,14121265576,83716654861185.0,5.43264317718628e+20,452945,5445.476725260417,3441713333.3333335,12.68999989827474
2024-06-16,66639.046875,13281140541,83716654861185.0,6.392224424987758e+20,461748,5459.353352864583,3444776666.6666665,12.71999994913737
2024-06-17,66490.296875,30006354476,83716654861185.0,6.467923582270823e+20,441215,5473.22998046875,3447840000.0,12.75
2024-06-18,65140.74609375,39481285950,83716654861185.0,5.958536496584001e+20,617202,5487.02978515625,3544330000.0,12.300000190734863
2024-06-19,64960.296875,21103423504,83716654861185.0,6.121497259651549e+20,634554,5480.099853515625,3695695000.0,12.789999961853027
2024-06-20,64828.65625,25641109124,83679733269101.38,5.358619155120993e+20,532756,5473.169921875,3847060000.0,13.279999732971191
2024-06-21,64096.19921875,26188171739,83675262295060.0,6.005155349101937e+20,592843,5464.6201171875,6773800000.0,13.199999809265137
2024-06-22,64252.578125,9858198793,83675262295060.0,5.911897399692781e+20,681420,5459.036783854167,5748116666.666667,13.243333180745443
2024-06-23,63180.796875,11170471802,83675262295060.0,5.33216365408074e+20,492352,5453.453450520833,4722433333.333333,13.286666552225748
2024-06-24,60277.4140625,43152133651,83675262295060.0,5.7952831509629587e+20,528326,5447.8701171875,3696750000.0,13.329999923706055
2024-06-25,61804.640625,29201215431,83675262295060.0,5.6115736486934774e+20,536347,5469.2998046875,3591960000.0,12.84000015258789
2024-06-26,60811.27734375,22506003064,83675262295060.0,5.158868837620595e+20,490817,5477.89990234375,3563920000.0,12.550000190734863
2024-06-27,61604.80078125,21231745045,83675262295060.0,5.182072931758359e+20,414624,5482.8701171875,3589530000.0,12.239999771118164
2024-06-28,60320.13671875,24952866877,83675262295060.0,5.563695620302828e+20,593984,5460.47998046875,7199220000.0,12.4399995803833
2024-06-29,60887.37890625,12652903396,83675262295060.0,5.89980304748902e+20,712249,5465.349934895833,5962400000.0,12.366666475931803
2024-06-30,62678.29296875,17333226409,83675262295060.0,6.125334282451023e+20,505127,5470.219889322917,4725580000.0,12.293333371480307
2024-07-01,62851.98046875,25468379421,83675262295060.0,5.52002079124463e+20,611062,5475.08984375,3488760000.0,12.220000267028809
2024-07-02,62029.015625,20151616992,83675262295060.0,6.053294316345536e+20,592285,5509.009765625,3329950000.0,12.029999732971191
2024-07-03,60173.921875,29756701685,83675262295060.0,6.189496271796968e+20,545044,5537.02001953125,2179470000.0,12.09000015258789
2024-07-04,56977.703125,41149609230,83051155073541.78,5.951804110140216e+20,538097,5552.10498046875,2716275000.0,12.28499984741211
2024-07-05,56662.375,55417544033,79495195323031.0,5.235584192084298e+20,490537,5567.18994140625,3253080000.0,12.479999542236328
2024-07-06,58303.5390625,20610320577,79495195323031.0,5.539082561074654e+20,658042,5569.07666015625,3230610000.0,12.44333299001058
2024-07-07,55849.109375,20553359505,79495195323031.0,6.332969166870767e+20,673752,5570.96337890625,3208140000.0,12.40666643778483
2024-07-08,56705.09765625,39766159899,79495195323031.0,6.151996707765626e+20,593010,5572.85009765625,3185670000.0,12.369999885559082
2024-07-09,58009.2265625,27849512607,79495195323031.0,6.112672260944527e+20,654037,5576.97998046875,3232920000.0,12.510000228881836
2024-07-10,57742.49609375,26175260526,79495195323031.0,5.528947481276156e+20,631745,5633.91015625,3336100000.0,12.850000381469727
2024-07-11,57344.9140625,28707803842,79495195323031.0,5.464211831210139e+20,642066,5584.5400390625,4020950000.0,12.920000076293945
2024-07-12,57899.46484375,25604805221,79495195323031.0,6.012782586342708e+20,658355,5615.35009765625,3700280000.0,12.460000038146973
2024-07-13,59231.953125,17080061806,79495195323031.0,5.597767393693291e+20,735686,5620.64013671875,3673676666.6666665,12.679999987284342
2024-07-14,60787.79296875,22223416061,79495195323031.0,6.380281611947973e+20,586548,5625.93017578125,3647073333.3333335,12.899999936421713
2024-07-15,64870.15234375,38094526099,79495195323031.0,6.811038851128645e+20,552901,5631.22021484375,3620470000.0,13.119999885559082
2024-07-16,65097.1484375,41617346768,79495195323031.0,5.7781027706211644e+20,529056,5667.2001953125,4041760000.0,13.1899995803833
2024-07-17,64118.79296875,32525071311,79495195323031.0,6.248091670408297e+20,615870,5588.27001953125,4246450000.0,14.479999542236328
2024-07-18,63974.06640625,27239305337,80971573374340.17,5.213185345529498e+20,445574,5544.58984375,4007510000.0,15.930000305175781
2024-07-19,66710.15625,37003855410,82047728459933.0,5.8160131962701853e+20,507940,5505.0,3760570000.0,16.520000457763672
2024-07-20,67163.6484375,19029581250,82047728459933.0,6.645556051813855e+20,680335,5524.803385416667,3632106666.6666665,15.983333587646484
2024-07-21,68154.5234375,26652190004,82047728459933.0,7.06317298164743e+20,859629,5544.606770833333,3503643333.3333335,15.446666717529297
2024-07-22,67585.25,42649109453,82047728459933.0,6.64960216640419e+20,824999,5564.41015625,3375180000.0,14.90999984741211
2024-07-23,65927.671875,35605668666,82047728459933.0,7.516470032897302e+20,838977,5555.740234375,3500210000.0,14.720000267028809
2024-07-24,65372.1328125,27470942309,82047728459933.0,6.223622052908389e+20,596458,5427.1298828125,3945550000.0,18.040000915527344
2024-07-25,65777.2265625,38315761670,82047728459933.0,6.213336142216617e+20,719711,5399.22021484375,4592120000.0,18.459999084472656
2024-07-26,67912.0625,30488630457,82047728459933.0,6.868510069373896e+20,459067,5459.10009765625,3638770000.0,16.389999389648438
2024-07-27,67813.3359375,34691905492,82047728459933.0,6.298734683008366e+20,445730,5460.580078125,3552503333.3333335,16.459999720255535
2024-07-28,68255.8671875,18043166945,82047728459933.0,5.870463268393086e+20,753703,5462.06005859375,3466236666.6666665,16.53000005086263
2024-07-29,66819.9140625,40780682628,82047728459932.95,6.837702136486553e+20,826129,5463.5400390625,3379970000.0,16.600000381469727
2024-07-30,66201.015625,31380492109,82047728459932.98,6.697762887411566e+20,683096,5436.43994140625,3777740000.0,17.690000534057617
2024-07-31,64619.25,31292785994,89858492429725.39,6.014232994162535e+20,562819,5522.2998046875,4546910000.0,16.360000610351562
2024-08-01,65357.5,40975554494,90666502495565.98,6.606940809200035e+20,544430,5446.68017578125,4703620000.0,18.59000015258789
2024-08-02,61415.06640625,43060875727,90666502495566.0,6.063952291773805e+20,410113,5346.56005859375,5156450000.0,23.389999389648438
2024-08-03,60680.09375,31753030589,90666502495566.0,5.7329295815028205e+20,504062,5293.150065104167,5215383333.333333,28.4499994913737
2024-08-04,58116.9765625,31758917219,90666502495566.0,6.17212243644948e+20,524595,5239.740071614583,5274316666.666667,33.50999959309896
2024-08-05,53991.45703125,108991085584,90666502495566.0,7.089818842969852e+20,548857,5186.330078125,5333250000.0,38.56999969482422
